cuenta_id,nombre,saldo,edad,tipo
7140,John Doe,10441,21,prestamo
7141,Jane Smith,9653,68,ahorro
7142,Diana Prince,8270,69,ahorro
7143,Alice Brown,14297,30,prestamo
7144,Jane Smith,12470,29,prestamo
7145,Steve Rogers,3222,36,hipoteca
7146,Steve Rogers,13199,19,hipoteca
7147,Diana Prince,9911,47,prestamo
7148,Charlie Green,5645,41,ahorro
7149,Steve Rogers,8281,74,hipoteca
7150,John Doe,3028,29,ahorro
7151,Diana Prince,9790,59,ahorro
7152,Alice Brown,4322,37,prestamo
7153,Charlie Green,10650,54,ahorro
7154,Jane Smith,13429,37,hipoteca
7155,John Doe,9325,65,prestamo
7156,Jane Smith,4284,66,ahorro
7157,Bob Johnson,5624,70,ahorro
7158,Bob Johnson,6930,69,hipoteca
7159,Charlie Green,7434,64,hipoteca
7160,Bob Johnson,,23,hipoteca
7161,Charlie Green,3455,47,prestamo
7162,John Doe,7699,21,hipoteca
7163,Bob Johnson,1974,19,ahorro
7164,Bob Johnson,12731,61,hipoteca
7165,John Doe,14286,19,hipoteca
7166,Bob Johnson,5861,54,prestamo
7167,Diana Prince,1633,42,prestamo
7168,Diana Prince,13589,21,hipoteca
7169,Alice Brown,7389,60,ahorro
7170,Bob Johnson,9026,68,hipoteca
7171,John Doe,11560,40,hipoteca
7172,Alice Brown,9145,31,ahorro
7173,John Doe,2570,25,ahorro
7174,Steve Rogers,10214,75,ahorro
7175,Steve Rogers,13964,28,prestamo
7176,Diana Prince,11238,59,ahorro
7177,Steve Rogers,11749,19,prestamo
7178,Charlie Green,10255,69,prestamo
7179,Alice Brown,12001,40,prestamo
7180,Jane Smith,5927,56,prestamo
7181,John Doe,4748,29,ahorro
7182,John Doe,14712,34,ahorro
7183,Bob Johnson,6547,65,prestamo
7184,John Doe,3337,49,ahorro
7185,Jane Smith,7090,33,ahorro
7186,Charlie Green,11340,45,prestamo
7187,Bob Johnson,10483,75,ahorro
7188,Steve Rogers,3481,25,hipoteca
7189,Charlie Green,4216,75,prestamo
7190,Alice Brown,3657,22,hipoteca
7191,John Doe,3951,30,hipoteca
7192,Jane Smith,4664,55,hipoteca
7193,Jane Smith,1956,65,ahorro
7194,John Doe,1226,52,prestamo
7195,John Doe,12319,57,prestamo
7196,Alice Brown,9826,30,ahorro
7197,Jane Smith,9497,34,ahorro
7198,Charlie Green,14758,39,hipoteca
7199,Steve Rogers,5745,71,hipoteca
7200,Jane Smith,13960,59,prestamo
7201,Charlie Green,5055,21,prestamo
7202,Charlie Green,9578,63,ahorro
7203,Charlie Green,4444,29,ahorro
7204,Bob Johnson,13176,69,ahorro
7205,Diana Prince,8663,32,ahorro
7206,Alice Brown,4292,58,hipoteca
7207,Diana Prince,13406,66,prestamo
7208,Diana Prince,12957,51,hipoteca
7209,Steve Rogers,12055,45,ahorro
7210,Charlie Green,13529,23,ahorro
7211,Steve Rogers,2289,43,prestamo
7212,Steve Rogers,7518,31,hipoteca
7213,Bob Johnson,8854,48,ahorro
7214,Steve Rogers,2655,69,hipoteca
7215,Bob Johnson,5822,32,prestamo
7216,Diana Prince,10414,22,ahorro
7217,Bob Johnson,4572,18,hipoteca
7218,Alice Brown,7193,150,prestamo
7219,Steve Rogers,6133,61,prestamo
7220,Jane Smith,11570,67,ahorro
7221,Charlie Green,13284,27,hipoteca
7222,Bob Johnson,12514,45,ahorro
7223,Alice Brown,5159,70,hipoteca
7224,Diana Prince,7263,56,hipoteca
7225,Jane Smith,3631,31,ahorro
7226,Bob Johnson,4479,22,ahorro
7227,Steve Rogers,10536,29,hipoteca
7228,Charlie Green,12209,35,ahorro
7229,Alice Brown,2747,21,prestamo
7230,Jane Smith,5259,18,ahorro
7231,Diana Prince,13822,66,ahorro
7232,Alice Brown,3934,48,prestamo
7233,John Doe,6659,75,ahorro
7234,Bob Johnson,5979,60,prestamo
7235,Diana Prince,14372,48,hipoteca
7236,Diana Prince,1846,43,hipoteca
7237,Steve Rogers,9970,37,hipoteca
7238,John Doe,7938,59,hipoteca
7239,Alice Brown,5958,45,prestamo
7240,Alice Brown,11994,27,prestamo
7241,John Doe,3995,20,prestamo
7242,Diana Prince,2097,37,ahorro
7243,Diana Prince,2735,26,hipoteca
7244,Bob Johnson,11666,21,prestamo
7245,Charlie Green,3594,49,prestamo
7246,Alice Brown,0,70,hipoteca
7247,Charlie Green,11094,46,prestamo
7248,Steve Rogers,6560,25,prestamo
7249,Diana Prince,7041,65,hipoteca
7250,Diana Prince,11299,29,prestamo
7251,Alice Brown,5198,46,prestamo
7252,John Doe,9232,44,prestamo
7253,John Doe,9816,20,hipoteca
7254,Jane Smith,3190,19,ahorro
7255,Bob Johnson,13297,25,ahorro
7256,Jane Smith,12856,41,ahorro
7257,Steve Rogers,8927,75,prestamo
7258,Diana Prince,2787,45,hipoteca
7259,Alice Brown,5109,26,hipoteca
7260,Alice Brown,10013,35,ahorro
7261,John Doe,2922,73,prestamo
7262,Charlie Green,1868,20,hipoteca
7263,Steve Rogers,14480,52,ahorro
7264,Bob Johnson,2120,58,hipoteca
7265,Jane Smith,9087,26,ahorro
7266,Charlie Green,11397,22,prestamo
7267,John Doe,14644,20,ahorro
7268,Alice Brown,6613,27,prestamo
7269,Bob Johnson,3286,40,hipoteca
7270,John Doe,10547,29,hipoteca
7271,Bob Johnson,5662,69,ahorro
7272,Steve Rogers,7070,61,hipoteca
7273,Alice Brown,9605,70,hipoteca
7274,John Doe,2045,45,ahorro
7275,Charlie Green,10376,46,ahorro
7276,Alice Brown,11252,51,hipoteca
7277,Jane Smith,6393,66,prestamo
7278,Jane Smith,7169,32,ahorro
7279,John Doe,2061,49,hipoteca
7280,Charlie Green,14640,36,hipoteca
7281,Jane Smith,4337,58,prestamo
7282,Alice Brown,,33,prestamo
7283,Steve Rogers,6511,59,prestamo
7284,John Doe,11746,51,hipoteca
7285,Jane Smith,6734,39,ahorro
7286,Charlie Green,2690,57,prestamo
7287,Alice Brown,12719,68,hipoteca
7288,Bob Johnson,10580,64,ahorro
7289,Steve Rogers,14861,49,ahorro
7290,Charlie Green,4670,70,prestamo
7291,John Doe,1545,69,ahorro
7292,Diana Prince,3303,27,hipoteca
7293,Diana Prince,13934,49,prestamo
7294,Jane Smith,13449,75,ahorro
7295,John Doe,13518,49,hipoteca
7296,Charlie Green,1434,43,ahorro
7297,Diana Prince,8194,25,hipoteca
7298,Diana Prince,9296,43,prestamo
7299,Bob Johnson,13045,63,hipoteca
7300,John Doe,7806,36,ahorro
7301,Charlie Green,3902,,hipoteca
7302,Jane Smith,2936,49,prestamo
7303,Steve Rogers,13063,38,ahorro
7304,Charlie Green,6383,70,prestamo
7305,Jane Smith,7936,35,prestamo
7306,John Doe,12521,68,hipoteca
7307,Charlie Green,3618,64,ahorro
7308,Steve Rogers,4076,22,ahorro
7309,Steve Rogers,1306,38,ahorro
7310,Charlie Green,9428,73,prestamo
7311,Jane Smith,1260,62,hipoteca
7312,Charlie Green,10784,35,hipoteca
7313,Alice Brown,8278,70,ahorro
7314,Steve Rogers,11063,47,prestamo
7315,Charlie Green,14708,18,prestamo
7316,John Doe,1492,34,ahorro
7317,Alice Brown,3217,37,ahorro
7318,Charlie Green,11290,,prestamo
7319,Steve Rogers,5273,25,hipoteca
7320,Bob Johnson,9463,46,ahorro
7321,John Doe,6844,62,prestamo
7322,Diana Prince,7212,75,ahorro
7323,John Doe,10115,23,prestamo
7324,Charlie Green,10255,37,prestamo
7325,Jane Smith,8639,61,hipoteca
7326,Jane Smith,13072,36,prestamo
7327,Diana Prince,2575,53,prestamo
7328,Diana Prince,2807,30,ahorro
7329,Diana Prince,7804,51,ahorro
7330,Steve Rogers,11517,57,ahorro
7331,Bob Johnson,4695,39,ahorro
7332,Diana Prince,5145,43,hipoteca
7333,Jane Smith,6521,39,prestamo
7334,Bob Johnson,4065,41,ahorro
7335,Alice Brown,12431,31,hipoteca
7336,Diana Prince,10737,38,prestamo
7337,Bob Johnson,1672,47,prestamo
7338,Charlie Green,1691,22,ahorro
7339,Bob Johnson,4277,38,hipoteca
7340,Bob Johnson,11310,73,prestamo
7341,Jane Smith,14335,38,prestamo
7342,Jane Smith,4680,27,prestamo
7343,John Doe,6046,38,prestamo
7344,Alice Brown,12629,21,prestamo
7345,Jane Smith,5583,71,prestamo
7346,John Doe,1774,73,ahorro
7347,Bob Johnson,6208,44,ahorro
7348,Bob Johnson,13072,52,prestamo
7349,Diana Prince,6288,58,-1
7350,Bob Johnson,4333,29,hipoteca
7351,Diana Prince,12394,71,prestamo
7352,John Doe,9342,20,hipoteca
7353,Jane Smith,10894,33,hipoteca
7354,Alice Brown,8227,56,ahorro
7355,Jane Smith,8577,71,ahorro
7356,Jane Smith,14304,29,hipoteca
7357,Steve Rogers,14469,53,ahorro
7358,Jane Smith,2668,69,hipoteca
7359,Diana Prince,11604,21,ahorro
7360,Jane Smith,9231,50,prestamo
7361,Steve Rogers,3592,64,hipoteca
7362,Steve Rogers,13316,42,hipoteca
7363,Bob Johnson,5511,56,prestamo
7364,Jane Smith,13307,54,ahorro
7365,Steve Rogers,1517,35,hipoteca
7366,Charlie Green,12563,63,ahorro
7367,Diana Prince,2809,71,ahorro
7368,Steve Rogers,11187,64,hipoteca
7369,Charlie Green,7385,67,prestamo
7370,Charlie Green,8253,35,prestamo
7371,Charlie Green,9971,35,hipoteca
7372,Bob Johnson,3002,69,prestamo
7373,Alice Brown,12436,58,prestamo
7374,John Doe,1880,32,prestamo
7375,John Doe,14510,22,prestamo
7376,Steve Rogers,13028,47,hipoteca
7377,Jane Smith,5186,64,ahorro
7378,Diana Prince,9891,50,ahorro
7379,Jane Smith,3883,62,hipoteca
7380,Jane Smith,9970,45,prestamo
7381,Diana Prince,2239,20,hipoteca
7382,Bob Johnson,11865,26,prestamo
7383,Diana Prince,3145,66,prestamo
7384,Alice Brown,9461,73,prestamo
7385,John Doe,13548,49,ahorro
7386,Charlie Green,5343,26,prestamo
7387,Diana Prince,10978,73,prestamo
7388,Alice Brown,4106,20,ahorro
7389,John Doe,14713,65,ahorro
7390,Diana Prince,3938,42,hipoteca
7391,Alice Brown,4687,23,prestamo
7392,John Doe,12965,47,hipoteca
7393,Charlie Green,5858,50,hipoteca
7394,Charlie Green,5296,47,ahorro
7395,John Doe,1957,58,ahorro
7396,Bob Johnson,7169,53,prestamo
7397,Bob Johnson,8041,69,hipoteca
7398,Charlie Green,12042,52,prestamo
7399,Alice Brown,4344,51,hipoteca
7400,Charlie Green,11445,36,hipoteca
7401,Diana Prince,6695,34,ahorro
7402,Bob Johnson,1409,42,ahorro
7403,Steve Rogers,9426,20,hipoteca
7404,Jane Smith,12219,58,ahorro
7405,Diana Prince,14466,31,ahorro
7406,Bob Johnson,10826,72,hipoteca
7407,Bob Johnson,1832,28,ahorro
7408,John Doe,5809,63,prestamo
7409,Alice Brown,2722,22,ahorro
7410,Diana Prince,11174,66,ahorro
7411,Jane Smith,5890,75,ahorro
7412,Charlie Green,14783,68,hipoteca
7413,Jane Smith,14817,48,prestamo
7414,Alice Brown,1451,47,prestamo
7415,John Doe,4582,42,ahorro
7416,Jane Smith,4379,71,ahorro
7417,Charlie Green,10718,58,ahorro
7418,Steve Rogers,7642,67,prestamo
7419,Jane Smith,1984,60,prestamo
7420,Steve Rogers,1710,74,hipoteca
7421,Alice Brown,6490,22,hipoteca
7422,Jane Smith,7125,68,prestamo
7423,Diana Prince,14194,56,ahorro
7424,Alice Brown,4298,32,ahorro
7425,Jane Smith,5681,60,hipoteca
7426,Charlie Green,2712,29,ahorro
7427,Alice Brown,4207,41,ahorro
7428,Diana Prince,7051,55,prestamo
7429,Charlie Green,6929,55,hipoteca
7430,Alice Brown,8396,51,prestamo
7431,Jane Smith,12295,21,prestamo
7432,Alice Brown,3913,59,hipoteca
7433,Diana Prince,1500,35,ahorro
7434,Steve Rogers,6580,75,prestamo
7435,Jane Smith,1377,68,ahorro
7436,Charlie Green,10081,38,ahorro
7437,Bob Johnson,10585,43,ahorro
7438,Charlie Green,2626,60,hipoteca
7439,Bob Johnson,14442,29,prestamo
7440,John Doe,8336,19,prestamo
7441,Bob Johnson,13723,35,prestamo
7442,Alice Brown,4947,46,hipoteca
7443,Bob Johnson,7952,66,ahorro
7444,Diana Prince,4800,49,hipoteca
7445,Alice Brown,11115,55,hipoteca
7446,Diana Prince,4282,47,hipoteca
7447,Jane Smith,13854,20,prestamo
7448,Steve Rogers,4818,29,ahorro
7449,Diana Prince,1489,73,hipoteca
7450,Diana Prince,6542,53,ahorro
7451,Bob Johnson,1236,46,hipoteca
7452,Alice Brown,11105,23,hipoteca
7453,Jane Smith,2617,74,ahorro
7454,Bob Johnson,8065,59,hipoteca
7455,Bob Johnson,12596,38,hipoteca
7456,Diana Prince,13309,36,hipoteca
7457,Jane Smith,13863,66,prestamo
7458,Steve Rogers,5736,57,ahorro
7459,Charlie Green,4048,29,hipoteca
7460,John Doe,10784,44,hipoteca
7461,John Doe,2794,51,prestamo
7462,Charlie Green,7262,36,prestamo
7463,Diana Prince,3148,43,prestamo
7464,Bob Johnson,12984,45,hipoteca
7465,Charlie Green,5298,71,ahorro
7466,John Doe,2129,51,ahorro
7467,Charlie Green,10539,32,ahorro
7468,Jane Smith,10442,53,prestamo
7469,Steve Rogers,10973,63,hipoteca
7470,Jane Smith,8831,67,ahorro
7471,Steve Rogers,10109,74,hipoteca
7472,Bob Johnson,9279,50,prestamo
7473,Bob Johnson,7176,65,hipoteca
7474,Steve Rogers,8240,46,hipoteca
7475,Charlie Green,11311,73,prestamo
7476,Bob Johnson,11036,44,prestamo
7477,Charlie Green,10071,34,prestamo
7478,John Doe,4655,45,prestamo
7479,Diana Prince,12843,60,ahorro
7480,Steve Rogers,1651,54,hipoteca
7481,Steve Rogers,2097,22,prestamo
7482,Bob Johnson,2842,23,ahorro
7483,Diana Prince,13554,62,hipoteca
7484,John Doe,12095,61,prestamo
7485,Diana Prince,1701,20,prestamo
7486,Alice Brown,10025,63,hipoteca
7487,Jane Smith,14354,54,hipoteca
7488,Bob Johnson,14690,69,hipoteca
7489,Diana Prince,5273,41,ahorro
7490,Steve Rogers,7282,75,ahorro
7491,Steve Rogers,,48,prestamo
7492,Alice Brown,10179,55,prestamo
7493,Bob Johnson,6517,54,prestamo
7494,John Doe,14071,23,prestamo
7495,Alice Brown,4337,37,prestamo
7496,Bob Johnson,11205,48,prestamo
7497,John Doe,1312,27,ahorro
7498,Alice Brown,12382,47,hipoteca
7499,John Doe,1546,60,prestamo
7500,Bob Johnson,5547,31,ahorro
7501,Steve Rogers,3103,64,hipoteca
7502,Alice Brown,13463,68,ahorro
7503,John Doe,8069,32,hipoteca
7504,Steve Rogers,3468,27,ahorro
7505,Steve Rogers,2031,34,prestamo
7506,Steve Rogers,2014,67,prestamo
7507,Jane Smith,12834,43,prestamo
7508,John Doe,12983,64,ahorro
7509,Bob Johnson,3041,43,prestamo
7510,Diana Prince,14319,60,ahorro
7511,John Doe,11716,28,prestamo
7512,John Doe,2138,26,prestamo
7513,Charlie Green,1012,61,hipoteca
7514,Bob Johnson,10927,70,hipoteca
7515,Bob Johnson,6560,68,prestamo
7516,Charlie Green,4138,60,hipoteca
7517,Alice Brown,5217,62,hipoteca
7518,Charlie Green,3226,74,prestamo
7519,Jane Smith,12194,38,ahorro
7520,Diana Prince,6280,63,hipoteca
7521,Bob Johnson,8998,70,ahorro
7522,Steve Rogers,8889,25,prestamo
7523,Jane Smith,12056,46,hipoteca
7524,Jane Smith,13409,34,prestamo
7525,Alice Brown,5288,75,ahorro
7526,Diana Prince,4723,40,prestamo
7527,Bob Johnson,4350,51,ahorro
7528,Bob Johnson,3998,30,ahorro
7529,Diana Prince,9797,43,hipoteca
7530,Diana Prince,9947,27,prestamo
7531,Charlie Green,13727,38,hipoteca
7532,Diana Prince,8674,19,prestamo
7533,Steve Rogers,4582,32,ahorro
7534,Alice Brown,3552,59,prestamo
7535,Steve Rogers,6404,68,prestamo
7536,John Doe,14075,54,prestamo
7537,Steve Rogers,6936,23,ahorro
7538,Steve Rogers,5693,37,hipoteca
7539,Diana Prince,2929,19,hipoteca
7540,Bob Johnson,14341,50,hipoteca
7541,Steve Rogers,9416,35,hipoteca
7542,Jane Smith,2971,30,prestamo
7543,Steve Rogers,4069,69,hipoteca
7544,Charlie Green,1782,66,ahorro
7545,Bob Johnson,12843,62,ahorro
7546,Alice Brown,14716,60,hipoteca
7547,Charlie Green,13917,55,hipoteca
7548,Bob Johnson,6971,30,prestamo
7549,John Doe,11878,75,prestamo
7550,Jane Smith,9088,31,hipoteca
7551,Jane Smith,14061,26,ahorro
7552,Jane Smith,2559,54,hipoteca
7553,Alice Brown,9587,67,ahorro
7554,John Doe,11647,25,prestamo
7555,Diana Prince,1759,47,hipoteca
7556,John Doe,3762,48,prestamo
7557,John Doe,10000,58,ahorro
7558,Alice Brown,4187,61,hipoteca
7559,John Doe,6042,66,ahorro
7560,Diana Prince,6694,72,ahorro
7561,John Doe,2407,53,ahorro
7562,Alice Brown,13945,24,hipoteca
7563,Jane Smith,10513,45,prestamo
7564,Charlie Green,6474,56,hipoteca
7565,John Doe,4425,72,prestamo
7566,Bob Johnson,10258,55,prestamo
7567,Alice Brown,6975,61,prestamo
7568,Alice Brown,11953,19,hipoteca
7569,Steve Rogers,10189,54,prestamo
7570,John Doe,10380,44,prestamo
7571,Jane Smith,3632,71,ahorro
7572,Bob Johnson,2575,35,ahorro
7573,John Doe,11268,48,prestamo
7574,Charlie Green,8672,53,hipoteca
7575,Bob Johnson,12078,21,prestamo
7576,Alice Brown,1819,73,prestamo
7577,Bob Johnson,14990,65,hipoteca
7578,Charlie Green,11182,62,hipoteca
7579,Bob Johnson,6351,50,hipoteca
7580,Jane Smith,9712,30,ahorro
7581,Bob Johnson,3613,28,ahorro
7582,Jane Smith,13781,42,prestamo
7583,Steve Rogers,8539,22,ahorro
7584,Charlie Green,11214,29,ahorro
7585,Steve Rogers,13759,72,prestamo
7586,Bob Johnson,1091,67,prestamo
7587,John Doe,3282,53,hipoteca
7588,Jane Smith,1855,26,prestamo
7589,Bob Johnson,2176,22,prestamo
7590,Alice Brown,10153,46,prestamo
7591,Charlie Green,7627,31,ahorro
7592,Bob Johnson,11426,26,prestamo
7593,Steve Rogers,4963,41,prestamo
7594,Jane Smith,11713,68,hipoteca
7595,Charlie Green,14168,66,ahorro
7596,Diana Prince,3997,22,ahorro
7597,Diana Prince,11245,36,hipoteca
7598,Jane Smith,2820,69,hipoteca
7599,Diana Prince,9354,57,hipoteca
7600,Bob Johnson,8426,75,hipoteca
7601,Charlie Green,13286,67,ahorro
7602,Charlie Green,12524,74,hipoteca
7603,Steve Rogers,7114,65,ahorro
7604,Steve Rogers,8077,28,prestamo
7605,Alice Brown,12609,42,hipoteca
7606,Alice Brown,10881,48,hipoteca
7607,Alice Brown,10993,31,prestamo
7608,Bob Johnson,6335,25,prestamo
7609,Steve Rogers,5378,63,prestamo
7610,Charlie Green,8941,46,hipoteca
7611,Charlie Green,4376,48,prestamo
7612,Steve Rogers,10716,41,hipoteca
7613,Charlie Green,3485,61,hipoteca
7614,Alice Brown,8639,53,hipoteca
7615,Jane Smith,5836,47,ahorro
7616,Alice Brown,3447,18,hipoteca
7617,Steve Rogers,14739,70,prestamo
7618,Jane Smith,11581,71,ahorro
7619,Alice Brown,0,22,hipoteca
7620,Steve Rogers,8350,62,hipoteca
7621,Bob Johnson,1650,70,prestamo
7622,Charlie Green,9368,22,hipoteca
7623,Steve Rogers,2556,59,hipoteca
7624,Jane Smith,8470,46,ahorro
7625,Jane Smith,12693,54,prestamo
7626,Diana Prince,4853,68,hipoteca
7627,Alice Brown,2531,22,hipoteca
7628,John Doe,2891,50,ahorro
7629,Diana Prince,8614,23,prestamo
7630,John Doe,1225,72,prestamo
7631,Charlie Green,5741,34,prestamo
7632,Diana Prince,14317,63,-1
7633,Alice Brown,11094,39,prestamo
7634,Charlie Green,10152,57,ahorro
7635,Steve Rogers,12414,22,ahorro
7636,Bob Johnson,4221,51,hipoteca
7637,Steve Rogers,6642,31,prestamo
7638,Charlie Green,14359,66,prestamo
7639,Alice Brown,10740,57,hipoteca
7640,Jane Smith,14287,45,hipoteca
7641,Alice Brown,13531,74,hipoteca
7642,Jane Smith,9892,43,hipoteca
7643,Jane Smith,3311,39,hipoteca
7644,Charlie Green,12841,46,prestamo
7645,Jane Smith,2248,40,ahorro
7646,Charlie Green,8090,38,hipoteca
7647,Charlie Green,14738,75,hipoteca
7648,Bob Johnson,13531,58,prestamo
7649,Steve Rogers,3320,31,prestamo
7650,Bob Johnson,5688,23,prestamo
7651,Bob Johnson,4296,74,hipoteca
7652,Bob Johnson,1159,49,prestamo
7653,John Doe,3915,23,hipoteca
7654,John Doe,11491,20,hipoteca
7655,Charlie Green,4675,50,hipoteca
7656,John Doe,8272,75,prestamo
7657,Diana Prince,1754,40,hipoteca
7658,Jane Smith,6963,30,ahorro
7659,Bob Johnson,5427,68,prestamo
7660,Jane Smith,12433,35,prestamo
7661,Charlie Green,3468,69,hipoteca
7662,John Doe,12973,72,ahorro
7663,Charlie Green,1161,34,ahorro
7664,Steve Rogers,2433,71,hipoteca
7665,Diana Prince,2041,65,hipoteca
7666,Diana Prince,1279,50,prestamo
7667,Diana Prince,13403,43,ahorro
7668,Jane Smith,10285,62,ahorro
7669,John Doe,4593,57,ahorro
7670,John Doe,13603,36,ahorro
7671,Steve Rogers,9437,56,prestamo
7672,Bob Johnson,14850,27,ahorro
7673,Jane Smith,5983,59,ahorro
7674,Jane Smith,10733,36,prestamo
7675,Jane Smith,14252,26,prestamo
7676,Alice Brown,12806,60,hipoteca
7677,Diana Prince,5297,43,prestamo
7678,Bob Johnson,1683,37,hipoteca
7679,Bob Johnson,10481,29,ahorro
7680,Jane Smith,4952,22,ahorro
7681,Jane Smith,10059,63,ahorro
7682,Diana Prince,6129,35,prestamo
7683,John Doe,4553,27,prestamo
7684,Jane Smith,6976,65,prestamo
7685,Steve Rogers,5164,37,hipoteca
7686,Bob Johnson,8722,31,prestamo
7687,Alice Brown,13303,51,prestamo
7688,Steve Rogers,4899,29,ahorro
7689,John Doe,14062,61,prestamo
7690,Charlie Green,2342,55,hipoteca
7691,Bob Johnson,11069,26,hipoteca
7692,Diana Prince,10086,24,prestamo
7693,Alice Brown,5780,25,hipoteca
7694,Steve Rogers,6680,70,prestamo
7695,Alice Brown,10732,46,hipoteca
7696,Diana Prince,7284,26,prestamo
7697,John Doe,1324,69,ahorro
7698,Steve Rogers,3333,59,hipoteca
7699,John Doe,11471,28,prestamo
7700,Alice Brown,12329,71,hipoteca
7701,Bob Johnson,6242,36,prestamo
7702,Bob Johnson,9737,34,prestamo
7703,John Doe,14974,59,prestamo
7704,Steve Rogers,2050,71,prestamo
7705,John Doe,12161,26,hipoteca
7706,Alice Brown,1678,55,hipoteca
7707,Bob Johnson,9499,71,ahorro
7708,Jane Smith,4852,53,hipoteca
7709,Diana Prince,1908,68,ahorro
7710,Diana Prince,5026,24,prestamo
7711,Steve Rogers,3614,19,hipoteca
7712,John Doe,13199,58,hipoteca
7713,John Doe,13926,55,hipoteca
7714,Alice Brown,11956,47,hipoteca
7715,Steve Rogers,10193,70,prestamo
7716,Jane Smith,12711,33,ahorro
7717,Diana Prince,10317,44,ahorro
7718,Diana Prince,1667,70,ahorro
7719,Bob Johnson,12982,73,hipoteca
7720,John Doe,14210,57,prestamo
7721,Charlie Green,14260,69,prestamo
7722,Diana Prince,3315,39,ahorro
7723,Charlie Green,3494,66,ahorro
7724,Charlie Green,7597,55,prestamo
7725,Bob Johnson,4002,64,prestamo
7726,Bob Johnson,11320,60,ahorro
7727,Alice Brown,8732,20,hipoteca
7728,Charlie Green,5894,41,hipoteca
7729,Charlie Green,3523,42,prestamo
7730,Diana Prince,11067,66,prestamo
7731,Steve Rogers,1019,100,ahorro
7732,Jane Smith,10320,18,hipoteca
7733,Bob Johnson,8740,60,ahorro
7734,Bob Johnson,2657,40,ahorro
7735,Bob Johnson,1450,48,prestamo
7736,Jane Smith,3828,41,ahorro
7737,John Doe,9527,24,hipoteca
7738,Alice Brown,3933,57,prestamo
7739,Charlie Green,3365,31,prestamo
7740,Alice Brown,5333,39,ahorro
7741,Alice Brown,14972,63,prestamo
7742,Bob Johnson,3355,75,prestamo
7743,Bob Johnson,11598,50,prestamo
7744,John Doe,3097,70,ahorro
7745,Steve Rogers,9170,35,prestamo
7746,Bob Johnson,4024,49,ahorro
7747,John Doe,9032,72,hipoteca
7748,Bob Johnson,6018,64,hipoteca
7749,Bob Johnson,7892,41,hipoteca
7750,Alice Brown,11084,65,ahorro
7751,Alice Brown,14308,68,hipoteca
7752,John Doe,0,36,prestamo
7753,Steve Rogers,13729,69,prestamo
7754,Jane Smith,6374,29,hipoteca
7755,Steve Rogers,10685,53,prestamo
7756,Steve Rogers,9103,34,ahorro
7757,John Doe,13928,33,ahorro
7758,Alice Brown,7841,48,prestamo
7759,John Doe,2860,72,hipoteca
7760,Charlie Green,5771,56,prestamo
7761,Steve Rogers,2049,65,ahorro
7762,Diana Prince,11618,54,hipoteca
7763,Jane Smith,0,52,prestamo
7764,Steve Rogers,9573,33,ahorro
7765,Jane Smith,8314,49,ahorro
7766,Bob Johnson,13437,23,ahorro
7767,John Doe,12697,34,hipoteca
7768,John Doe,10979,44,prestamo
7769,Alice Brown,7837,20,hipoteca
7770,John Doe,3288,58,hipoteca
7771,John Doe,9205,33,ahorro
7772,Alice Brown,9447,41,hipoteca
7773,Alice Brown,4026,42,prestamo
7774,Jane Smith,9695,36,ahorro
7775,Alice Brown,1444,27,prestamo
7776,Charlie Green,7150,54,hipoteca
7777,Charlie Green,5197,21,ahorro
7778,Alice Brown,3029,40,prestamo
7779,Diana Prince,12659,42,hipoteca
7780,Charlie Green,14511,42,hipoteca
7781,John Doe,11385,67,ahorro
7782,Diana Prince,12749,36,ahorro
7783,Steve Rogers,0,21,ahorro
7784,Alice Brown,4202,71,prestamo
7785,Bob Johnson,8776,58,hipoteca
7786,Bob Johnson,10971,18,hipoteca
7787,Bob Johnson,4110,19,hipoteca
7788,Charlie Green,12002,67,hipoteca
7789,Charlie Green,10385,48,prestamo
7790,Steve Rogers,14398,74,hipoteca
7791,Jane Smith,4713,57,prestamo
7792,Steve Rogers,13531,42,ahorro
7793,Diana Prince,1937,19,ahorro
7794,Alice Brown,7147,45,ahorro
7795,Steve Rogers,3086,63,prestamo
7796,Bob Johnson,7137,29,hipoteca
7797,Steve Rogers,8331,52,ahorro
7798,Charlie Green,9999,20,ahorro
7799,Diana Prince,11212,53,prestamo
7800,Charlie Green,13960,34,hipoteca
7801,Diana Prince,2388,54,ahorro
7802,Jane Smith,2351,59,prestamo
7803,Alice Brown,8632,54,ahorro
7804,Diana Prince,14719,18,prestamo
7805,Charlie Green,8325,24,prestamo
7806,Alice Brown,12036,26,ahorro
7807,Diana Prince,5794,51,hipoteca
7808,Diana Prince,9700,34,prestamo
7809,Steve Rogers,12373,47,prestamo
7810,Diana Prince,14944,70,prestamo
7811,Alice Brown,5379,66,prestamo
7812,Charlie Green,12650,39,ahorro
7813,Bob Johnson,4172,43,ahorro
7814,Steve Rogers,3220,69,prestamo
7815,Alice Brown,6170,64,hipoteca
7816,Bob Johnson,2133,43,ahorro
7817,John Doe,5263,46,hipoteca
7818,Bob Johnson,10898,40,hipoteca
7819,John Doe,4335,29,hipoteca
7820,Diana Prince,4076,51,hipoteca
7821,Jane Smith,6014,33,hipoteca
7822,Steve Rogers,2370,33,hipoteca
7823,Steve Rogers,9659,31,ahorro
7824,Diana Prince,6410,64,hipoteca
7825,Steve Rogers,5739,32,prestamo
7826,Bob Johnson,12286,56,hipoteca
