cuenta_id,nombre,saldo,edad,tipo
823,John Doe,4506,50,hipoteca
824,Diana Prince,10656,29,prestamo
825,John Doe,3963,71,prestamo
826,Alice Brown,0,50,ahorro
827,Steve Rogers,6149,25,prestamo
828,Jane Smith,9123,66,prestamo
829,Charlie Green,12831,20,ahorro
830,John Doe,7304,36,prestamo
831,Bob Johnson,12256,71,prestamo
832,Alice Brown,5761,72,prestamo
833,John Doe,14779,69,prestamo
834,Bob Johnson,3937,18,hipoteca
835,John Doe,7494,46,hipoteca
836,John Doe,2953,27,prestamo
837,Charlie Green,2666,65,ahorro
838,Jane Smith,6548,30,hipoteca
839,Alice Brown,3011,32,prestamo
840,Bob Johnson,13530,63,hipoteca
841,Steve Rogers,13935,69,hipoteca
842,Bob Johnson,8795,60,hipoteca
843,Alice Brown,9379,35,ahorro
844,John Doe,3001,34,prestamo
845,Diana Prince,3205,19,ahorro
846,Steve Rogers,2117,49,hipoteca
847,Jane Smith,7269,56,hipoteca
848,Bob Johnson,11190,57,ahorro
849,Diana Prince,13314,51,prestamo
850,Jane Smith,5809,60,prestamo
851,Bob Johnson,9887,39,hipoteca
852,Steve Rogers,1517,45,ahorro
853,Bob Johnson,14973,42,prestamo
854,John Doe,3897,53,hipoteca
855,Bob Johnson,12568,28,prestamo
856,Bob Johnson,12726,42,prestamo
857,Charlie Green,12059,49,hipoteca
858,Charlie Green,10375,48,prestamo
859,Jane Smith,9301,21,prestamo
860,Charlie Green,7189,57,hipoteca
861,Bob Johnson,6250,21,ahorro
862,Jane Smith,14712,41,prestamo
863,Charlie Green,1440,66,hipoteca
864,John Doe,8014,40,prestamo
865,John Doe,11833,33,ahorro
866,Bob Johnson,10708,23,hipoteca
867,Bob Johnson,2875,39,ahorro
868,Bob Johnson,1612,47,hipoteca
869,Charlie Green,9433,75,prestamo
870,Diana Prince,8695,55,ahorro
871,Alice Brown,,38,hipoteca
872,Alice Brown,2639,62,hipoteca
873,Alice Brown,9237,69,hipoteca
874,Charlie Green,5907,41,prestamo
875,Diana Prince,14882,68,ahorro
876,Charlie Green,4507,36,prestamo
877,Charlie Green,7586,69,ahorro
878,John Doe,12758,72,hipoteca
879,Bob Johnson,5478,22,hipoteca
880,Alice Brown,7997,31,prestamo
881,Diana Prince,14496,37,hipoteca
882,Alice Brown,11870,52,prestamo
883,Alice Brown,5116,57,hipoteca
884,Steve Rogers,9971,29,ahorro
885,Charlie Green,4056,54,prestamo
886,Steve Rogers,13160,47,prestamo
887,Charlie Green,14253,57,prestamo
888,Diana Prince,11268,21,hipoteca
889,Alice Brown,3420,33,ahorro
890,Steve Rogers,5919,72,prestamo
891,Steve Rogers,14602,22,hipoteca
892,Alice Brown,5373,70,prestamo
893,Bob Johnson,12253,56,ahorro
894,John Doe,3456,30,ahorro
895,Steve Rogers,6087,47,prestamo
896,Alice Brown,7914,59,ahorro
897,Bob Johnson,3235,19,prestamo
898,Bob Johnson,11791,53,ahorro
899,John Doe,12837,49,ahorro
900,John Doe,6143,56,prestamo
901,Alice Brown,6954,60,hipoteca
902,Alice Brown,14759,64,ahorro
903,Charlie Green,13033,50,ahorro
904,Steve Rogers,10509,67,hipoteca
905,John Doe,4900,56,ahorro
906,Bob Johnson,6395,71,hipoteca
907,Steve Rogers,13261,65,ahorro
908,Jane Smith,3363,24,ahorro
909,Bob Johnson,8200,44,prestamo
910,John Doe,9034,52,prestamo
911,John Doe,6185,52,prestamo
912,Jane Smith,5550,74,ahorro
913,Diana Prince,7025,70,prestamo
914,Charlie Green,1570,71,hipoteca
915,John Doe,12316,68,hipoteca
916,Charlie Green,7302,37,hipoteca
917,Bob Johnson,14307,61,ahorro
918,Jane Smith,8248,42,ahorro
919,Alice Brown,5186,37,ahorro
920,Steve Rogers,4857,37,ahorro
921,Jane Smith,8190,58,prestamo
922,Steve Rogers,11558,44,ahorro
923,John Doe,14487,67,prestamo
924,Alice Brown,14781,39,hipoteca
925,Steve Rogers,2644,70,ahorro
926,Charlie Green,2087,40,prestamo
927,Steve Rogers,9973,65,prestamo
928,John Doe,13484,21,hipoteca
929,Diana Prince,8264,68,hipoteca
930,Alice Brown,4278,58,prestamo
931,John Doe,2815,28,ahorro
932,Steve Rogers,14608,59,ahorro
933,Diana Prince,7722,68,prestamo
934,Steve Rogers,13045,26,prestamo
935,Charlie Green,14545,38,prestamo
936,Alice Brown,7022,29,prestamo
937,Steve Rogers,10345,32,ahorro
938,Charlie Green,11602,57,hipoteca
939,John Doe,8576,30,prestamo
940,Jane Smith,1815,43,hipoteca
941,Bob Johnson,3445,23,prestamo
942,Charlie Green,2922,18,hipoteca
943,Steve Rogers,8433,70,hipoteca
944,Jane Smith,12691,31,ahorro
945,Steve Rogers,13814,35,prestamo
946,Alice Brown,3133,45,ahorro
947,Steve Rogers,5636,64,hipoteca
948,Jane Smith,7693,68,ahorro
949,Bob Johnson,4858,57,prestamo
950,Bob Johnson,10550,61,hipoteca
951,John Doe,8682,26,prestamo
952,Alice Brown,12253,31,hipoteca
953,Alice Brown,13060,56,prestamo
954,Charlie Green,1962,21,prestamo
955,Alice Brown,6804,56,hipoteca
956,Charlie Green,12625,65,ahorro
957,Charlie Green,11152,42,prestamo
958,Diana Prince,7076,26,hipoteca
959,Jane Smith,5264,28,hipoteca
960,Bob Johnson,8669,26,ahorro
961,Charlie Green,8093,27,prestamo
962,John Doe,3095,49,prestamo
963,Alice Brown,5635,75,prestamo
964,Steve Rogers,5321,51,prestamo
965,Jane Smith,6169,65,prestamo
966,Jane Smith,10104,72,hipoteca
967,Alice Brown,1871,30,ahorro
968,Jane Smith,1587,48,prestamo
969,Alice Brown,8150,25,prestamo
970,Bob Johnson,12616,53,prestamo
971,John Doe,14858,64,ahorro
972,John Doe,4337,73,prestamo
973,Jane Smith,13286,50,prestamo
974,Diana Prince,10595,31,hipoteca
975,John Doe,9618,67,-1
976,Alice Brown,2258,33,prestamo
977,Bob Johnson,1425,36,hipoteca
978,John Doe,,41,hipoteca
979,John Doe,14713,38,ahorro
980,Alice Brown,14610,63,hipoteca
981,Diana Prince,5412,56,hipoteca
982,John Doe,11750,57,prestamo
983,Diana Prince,13031,69,hipoteca
984,Steve Rogers,1797,69,hipoteca
985,Steve Rogers,1909,65,ahorro
986,Charlie Green,7248,23,prestamo
987,Jane Smith,13630,73,prestamo
988,Steve Rogers,4411,28,prestamo
989,Bob Johnson,11603,66,hipoteca
990,Bob Johnson,9042,69,prestamo
991,Bob Johnson,12222,56,ahorro
992,John Doe,14632,41,hipoteca
993,Alice Brown,7358,48,prestamo
994,Alice Brown,2478,66,prestamo
995,Charlie Green,4053,45,hipoteca
996,John Doe,9410,39,prestamo
997,Diana Prince,12243,63,ahorro
998,Charlie Green,11314,59,hipoteca
999,Alice Brown,8165,23,prestamo
1000,Jane Smith,12211,75,prestamo
1001,Charlie Green,8007,36,hipoteca
1002,John Doe,1738,50,ahorro
1003,Alice Brown,2548,47,hipoteca
1004,Steve Rogers,5151,40,prestamo
1005,Steve Rogers,9248,19,ahorro
1006,Alice Brown,3941,68,ahorro
1007,John Doe,2364,44,hipoteca
1008,Charlie Green,12863,47,hipoteca
1009,Steve Rogers,5342,39,ahorro
1010,John Doe,13239,56,prestamo
1011,John Doe,8107,52,ahorro
1012,John Doe,1217,28,hipoteca
1013,Diana Prince,7637,73,hipoteca
1014,Charlie Green,12893,49,prestamo
1015,Charlie Green,6910,62,hipoteca
1016,Diana Prince,7471,69,prestamo
1017,Jane Smith,1227,30,ahorro
1018,Diana Prince,4083,72,ahorro
1019,Diana Prince,3378,59,ahorro
1020,Diana Prince,13943,52,ahorro
1021,Steve Rogers,8592,27,prestamo
1022,John Doe,3721,75,ahorro
1023,Alice Brown,8947,48,ahorro
1024,Charlie Green,4975,30,prestamo
1025,Steve Rogers,7418,21,prestamo
1026,Diana Prince,14887,63,prestamo
1027,Steve Rogers,9121,65,hipoteca
1028,Charlie Green,5764,20,prestamo
1029,Charlie Green,10683,64,hipoteca
1030,Steve Rogers,8993,32,hipoteca
1031,John Doe,7914,54,prestamo
1032,Bob Johnson,11621,44,prestamo
1033,Charlie Green,11587,40,prestamo
1034,John Doe,3643,36,hipoteca
1035,Bob Johnson,8178,32,hipoteca
1036,Diana Prince,6556,56,hipoteca
1037,Jane Smith,5806,64,hipoteca
1038,Alice Brown,14649,61,hipoteca
1039,Steve Rogers,8738,69,ahorro
1040,Bob Johnson,12316,65,ahorro
1041,Jane Smith,3839,30,ahorro
1042,John Doe,14000,44,prestamo
1043,Jane Smith,10123,21,ahorro
1044,Bob Johnson,6849,61,ahorro
1045,Steve Rogers,9248,20,ahorro
1046,John Doe,11118,32,ahorro
1047,Alice Brown,5224,39,prestamo
1048,Steve Rogers,10126,35,ahorro
1049,Steve Rogers,9444,56,hipoteca
1050,John Doe,8173,69,prestamo
1051,Steve Rogers,2817,24,hipoteca
1052,Steve Rogers,2669,70,hipoteca
1053,John Doe,3736,58,ahorro
1054,Bob Johnson,3572,64,prestamo
1055,Steve Rogers,9288,49,hipoteca
1056,Jane Smith,11601,41,prestamo
1057,John Doe,14903,30,prestamo
1058,Steve Rogers,13599,18,ahorro
1059,Alice Brown,6592,36,hipoteca
1060,Bob Johnson,7101,63,prestamo
1061,Diana Prince,5021,27,hipoteca
1062,Jane Smith,3260,69,prestamo
1063,Alice Brown,8516,72,hipoteca
1064,Bob Johnson,1487,46,ahorro
1065,Diana Prince,14209,51,ahorro
1066,Bob Johnson,7580,67,ahorro
1067,Alice Brown,13438,20,hipoteca
1068,Jane Smith,10413,21,hipoteca
1069,Steve Rogers,,44,prestamo
1070,Diana Prince,10070,73,prestamo
1071,Bob Johnson,6638,18,prestamo
1072,Charlie Green,3406,62,prestamo
1073,Jane Smith,9919,57,hipoteca
1074,Diana Prince,6656,74,hipoteca
1075,Jane Smith,5940,23,ahorro
1076,Alice Brown,12880,64,hipoteca
1077,Charlie Green,9860,36,ahorro
1078,Charlie Green,6115,51,prestamo
1079,Jane Smith,1383,19,hipoteca
1080,Jane Smith,14635,67,prestamo
1081,Charlie Green,2809,64,ahorro
1082,Bob Johnson,11272,50,prestamo
1083,Steve Rogers,11665,25,prestamo
1084,Diana Prince,1085,47,prestamo
1085,Steve Rogers,0,40,prestamo
1086,Steve Rogers,14354,63,hipoteca
1087,Diana Prince,7187,51,hipoteca
1088,Bob Johnson,9461,55,ahorro
1089,Bob Johnson,8443,24,ahorro
1090,Steve Rogers,7751,23,ahorro
1091,Jane Smith,8802,31,prestamo
1092,Diana Prince,9622,43,hipoteca
1093,Steve Rogers,7468,73,prestamo
1094,Diana Prince,7937,46,hipoteca
1095,Alice Brown,12988,44,ahorro
1096,Jane Smith,8942,63,prestamo
1097,Diana Prince,9408,73,hipoteca
1098,Jane Smith,8461,48,ahorro
1099,Charlie Green,7051,25,hipoteca
1100,John Doe,2980,41,hipoteca
